,Total Money,Total Chips,Total Capabilities Growth Rate,GDP
359,4.8313249656379854e+23,11485.999999999984,7.267807584072682e+25,"{'US': -3283.0, 'Taiwan': -502.0, 'China': -377.0, 'EU': -283.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
360,4.831324965637985e+23,11485.999999999984,7.298563542740306e+25,"{'US': -3283.0, 'Taiwan': -502.0, 'China': -396.0, 'EU': -283.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
361,4.848159237544845e+23,11485.999999999984,7.329369501407927e+25,"{'US': -3283.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -283.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
362,4.858159237544844e+23,11485.999999999984,7.360189528645872e+25,"{'US': -3283.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -283.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
363,4.8481592375448446e+23,11485.999999999984,7.3910995558838115e+25,"{'US': -3300.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -283.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
364,4.856576523383919e+23,11485.999999999984,7.421890083521286e+25,"{'US': -3300.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
365,4.87657652338392e+23,11485.999999999984,7.452776410519508e+25,"{'US': -3300.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
366,4.9055765233839194e+23,11485.999999999984,7.4836869819451805e+25,"{'US': -3300.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
367,4.934576523383919e+23,11485.999999999984,7.514828587887784e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
368,4.9445765233839195e+23,11495.999999999984,7.54613019383039e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
369,4.95457652338392e+23,11495.999999999984,7.577508577346734e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
370,4.9507937385885984e+23,11495.999999999984,7.608899428565783e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
371,4.9407937385885975e+23,11495.999999999984,7.640554397675549e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
372,4.950793738588597e+23,11495.999999999984,7.672209366785315e+25,"{'US': -3317.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
373,4.960793738588597e+23,11495.999999999984,7.703916936913596e+25,"{'US': -3343.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
374,4.964734038891433e+23,11495.999999999984,7.735727029573457e+25,"{'US': -3369.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
375,4.9847340388914327e+23,11495.999999999984,7.767587122233318e+25,"{'US': -3395.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
376,4.975734038891432e+23,11495.999999999984,7.799491412717414e+25,"{'US': -3395.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
377,4.994734038891432e+23,11495.999999999984,7.83148570320151e+25,"{'US': -3395.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
378,4.999825682136729e+23,11495.999999999984,7.863389993685603e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
379,4.999826253479773e+23,11495.999999999984,7.895294284169697e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
380,5.019826253479773e+23,11495.999999999984,7.927298574653792e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
381,5.029826253479773e+23,11495.999999999984,7.959302865137888e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
382,5.0406428005168803e+23,11495.999999999984,7.991407155621982e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
383,5.030642800516881e+23,11495.999999999984,8.023601446106078e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
384,5.034225279437647e+23,11495.999999999984,8.055771621433794e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
385,5.032395099139082e+23,11495.999999999984,8.087982532800466e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
386,5.061395099139082e+23,11495.999999999984,8.120153950438468e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
387,5.0613950991390834e+23,11495.999999999984,8.152465368076471e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
388,5.0613950991390834e+23,11495.999999999984,8.184686785714476e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
389,5.071395099139083e+23,11495.999999999984,8.21690820335248e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
390,5.071395099139082e+23,11495.999999999984,8.248872892556716e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
391,5.090395099139082e+23,11495.999999999984,8.28123675300406e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
392,5.080900676061145e+23,11495.999999999984,8.313776063259106e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
393,5.079160145008039e+23,11495.999999999984,8.346139923706447e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
394,5.089160145008039e+23,11495.999999999984,8.37855661654353e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
395,5.051615164237896e+23,11495.999999999984,8.411063309380613e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
396,5.0621053340848814e+23,11495.999999999984,8.443530002217697e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
397,5.062105334084881e+23,11495.999999999984,8.47599669505478e+25,"{'US': -3423.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
398,5.082105334084881e+23,11498.999999999984,8.508553387891862e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
399,5.0663148513917526e+23,11498.999999999984,8.541020080728942e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
400,5.072640252458561e+23,11498.999999999984,8.573486773566025e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
401,5.069333113418688e+23,11498.999999999984,8.605953466403107e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
402,5.077881591688378e+23,11498.999999999984,8.638523222935763e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
403,5.0778815916883775e+23,11498.999999999984,8.670989915772845e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
404,5.079322744550663e+23,11498.999999999984,8.70345660860993e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
405,5.079322744550663e+23,11498.999999999984,8.735923301447012e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
406,5.079322744550663e+23,11498.999999999984,8.768389994284093e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
407,5.079322744550663e+23,11498.999999999984,8.800856687121177e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
408,5.0993227445506634e+23,11498.999999999984,8.83332337995826e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
409,5.089322744550663e+23,11498.999999999984,8.865880072795342e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
410,5.08161978212672e+23,11498.999999999984,8.89841609229424e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
411,5.11161978212672e+23,11498.999999999984,8.930766961466418e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
412,5.12161978212672e+23,11498.999999999984,8.963323706507091e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
413,5.1316197821267204e+23,11498.999999999984,8.996050765323908e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
414,5.1240710283044315e+23,11498.999999999984,9.028967258378102e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
415,5.118677945846348e+23,11498.999999999984,9.061724814892386e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
416,5.113824171634073e+23,11498.999999999984,9.09455556153277e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
417,5.1238241716340736e+23,11498.999999999984,9.127267367795605e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
418,5.119892614522132e+23,11508.999999999984,9.160121902511496e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
419,5.135524217731083e+23,11508.999999999984,9.193065752798507e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
420,5.1132178481738037e+23,11508.999999999984,9.226010288636647e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
421,5.125017646169631e+23,11508.999999999984,9.258954824474785e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
422,5.142117646169631e+23,11508.999999999984,9.291899360312922e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
423,5.181117646169632e+23,11508.999999999984,9.324793348778133e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
424,5.172117646169631e+23,11508.999999999984,9.35802363943778e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
425,5.192117646169631e+23,11508.999999999984,9.391172930097429e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
426,5.192117646169631e+23,11508.999999999984,9.424412220757077e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
427,5.192117646169631e+23,11508.999999999984,9.457631511416729e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
428,5.202117646169632e+23,11518.999999999984,9.490771397548514e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
429,5.2211176461696314e+23,11518.999999999984,9.524081111291935e+25,"{'US': -3440.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
430,5.211117646169631e+23,11518.999999999984,9.557550703698364e+25,"{'US': -3466.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
431,5.2111176461696305e+23,11518.999999999984,9.590930296104794e+25,"{'US': -3492.0, 'Taiwan': -502.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
432,5.2211176461696314e+23,11518.999999999984,9.624402267618341e+25,"{'US': -3518.0, 'Taiwan': -525.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
433,5.221117646169631e+23,11518.999999999984,9.657940188303072e+25,"{'US': -3544.0, 'Taiwan': -548.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
434,5.2301176461696315e+23,11518.999999999984,9.691568108987802e+25,"{'US': -3570.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
435,5.2301176461696315e+23,11518.999999999984,9.72515102967253e+25,"{'US': -3570.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
436,5.225444256621014e+23,11518.999999999984,9.75873395035726e+25,"{'US': -3570.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
437,5.235444256621015e+23,11518.999999999984,9.79231687104199e+25,"{'US': -3570.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
438,5.2454442566210146e+23,11525.999999999984,9.82603269816312e+25,"{'US': -3570.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
439,5.255444256621014e+23,11528.999999999984,9.859935061261981e+25,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
440,5.285444256621015e+23,11528.999999999984,9.893797424360844e+25,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
441,5.287326650975492e+23,11528.999999999984,9.927732845910516e+25,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
442,5.297326650975492e+23,11528.999999999984,9.96161913623705e+25,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
443,5.3073266509754916e+23,11528.999999999984,9.995555426563585e+25,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
444,5.297326650975492e+23,11528.999999999984,1.0029581716890119e+26,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
445,5.306326650975492e+23,11528.999999999984,1.0063613007216654e+26,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
446,5.325326650975492e+23,11528.999999999984,1.0097644297543187e+26,"{'US': -3589.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
447,5.3543266509754916e+23,11528.999999999984,1.0131725587869718e+26,"{'US': -3610.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
448,5.3543266509754916e+23,11538.999999999984,1.0165901878196254e+26,"{'US': -3631.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
449,5.354326650975491e+23,11538.999999999984,1.020007816852279e+26,"{'US': -3655.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
450,5.364326650975491e+23,11538.999999999984,1.023432010560997e+26,"{'US': -3655.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
451,5.3565074984405534e+23,11538.999999999984,1.0268632415069966e+26,"{'US': -3655.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
452,5.363018908645992e+23,11538.999999999984,1.0302874352157149e+26,"{'US': -3655.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
453,5.353018908645992e+23,11538.999999999984,1.033720628924433e+26,"{'US': -3678.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
454,5.3431144570620796e+23,11538.999999999984,1.0371509108818432e+26,"{'US': -3701.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
455,5.35311445706208e+23,11538.999999999984,1.0405751045905614e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
456,5.36311445706208e+23,11538.999999999984,1.0439992982992795e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -310.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
457,5.360084194636437e+23,11538.999999999984,1.0474234920079977e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -335.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
458,5.349272611721312e+23,11538.999999999984,1.0508607159791415e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
459,5.369272611721312e+23,11538.999999999984,1.0542849096878596e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
460,5.389272611721312e+23,11538.999999999984,1.0577091033965778e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
461,5.375016844143139e+23,11538.999999999984,1.0611454069172526e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
462,5.385016844143139e+23,11538.999999999984,1.064581710437927e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
463,5.384118013382345e+23,11538.999999999984,1.0680180139586016e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
464,5.384118013382345e+23,11538.999999999984,1.0714543174792763e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
465,5.3941180133823455e+23,11538.999999999984,1.074890620999951e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
466,5.384079185066853e+23,11538.999999999984,1.0783269245206256e+26,"{'US': -3724.0, 'Taiwan': -571.0, 'China': -415.0, 'EU': -360.2, 'Japan': 1326.8399999999833, 'SKorea': -207, 'Germany': -2.0}"
